checkpoint_name,training_step,population,measure,epsilon,pearson_r,pearson_p
trained_model_checkpoint_920.pkl,920,Adults,ER,10.0,0.2238384417393058,0.0283558072881969
trained_model_checkpoint_930.pkl,930,Adults,ER,6.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_940.pkl,940,Adults,ER,4.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_950.pkl,950,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_960.pkl,960,Adults,ER,6.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_970.pkl,970,Adults,ER,7.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_980.pkl,980,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_990.pkl,990,Adults,ER,9.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1000.pkl,1000,Adults,ER,7.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1010.pkl,1010,Adults,ER,7.5,0.2282270666844952,0.02532092762456
trained_model_checkpoint_1020.pkl,1020,Adults,ER,7.5,0.2282270666844952,0.02532092762456
trained_model_checkpoint_1030.pkl,1030,Adults,ER,4.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1040.pkl,1040,Adults,ER,7.5,0.2282270666844952,0.02532092762456
trained_model_checkpoint_1050.pkl,1050,Adults,ER,9.0,0.2922142828201631,0.0038654851950246
trained_model_checkpoint_1060.pkl,1060,Adults,ER,7.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1070.pkl,1070,Adults,ER,8.5,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1080.pkl,1080,Adults,ER,8.5,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1090.pkl,1090,Adults,ER,6.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1100.pkl,1100,Adults,ER,7.0,0.2282270666844952,0.02532092762456
trained_model_checkpoint_1110.pkl,1110,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1120.pkl,1120,Adults,ER,7.5,0.2282106992815277,0.0253317107586615
trained_model_checkpoint_1130.pkl,1130,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1140.pkl,1140,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1150.pkl,1150,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1160.pkl,1160,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1170.pkl,1170,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1180.pkl,1180,Adults,ER,9.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1190.pkl,1190,Adults,ER,8.0,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1200.pkl,1200,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1210.pkl,1210,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1220.pkl,1220,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1230.pkl,1230,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1240.pkl,1240,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1250.pkl,1250,Adults,ER,10.0,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1260.pkl,1260,Adults,ER,10.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1270.pkl,1270,Adults,ER,9.5,0.2106571191025394,0.0393840923751716
trained_model_checkpoint_1280.pkl,1280,Adults,ER,7.5,0.2239011306092175,0.0283103764853574
trained_model_checkpoint_1290.pkl,1290,Adults,ER,9.5,0.2162644946899011,0.0343187244985781
trained_model_checkpoint_1300.pkl,1300,Adults,ER,9.5,0.206361000415322,0.0436748502255988
trained_model_checkpoint_1310.pkl,1310,Adults,ER,9.5,0.2162644946899011,0.0343187244985781
trained_model_checkpoint_1320.pkl,1320,Adults,ER,4.5,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1330.pkl,1330,Adults,ER,6.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1340.pkl,1340,Adults,ER,6.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1350.pkl,1350,Adults,ER,6.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1360.pkl,1360,Adults,ER,6.0,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1370.pkl,1370,Adults,ER,5.0,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1380.pkl,1380,Adults,ER,7.0,0.2922142828201631,0.0038654851950246
trained_model_checkpoint_1390.pkl,1390,Adults,ER,7.0,0.2239011306092175,0.0283103764853574
trained_model_checkpoint_1400.pkl,1400,Adults,ER,7.0,0.2599400603927476,0.0105383339916206
trained_model_checkpoint_1410.pkl,1410,Adults,ER,6.5,0.2239011306092175,0.0283103764853574
trained_model_checkpoint_1420.pkl,1420,Adults,ER,7.0,0.165650429962917,0.1067576572594624
trained_model_checkpoint_1430.pkl,1430,Adults,ER,6.5,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1440.pkl,1440,Adults,ER,6.5,0.2277269000233441,0.0256522168334438
trained_model_checkpoint_1450.pkl,1450,Adults,ER,6.5,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1460.pkl,1460,Adults,ER,6.5,0.2528012421242013,0.0129553370974993
trained_model_checkpoint_1470.pkl,1470,Adults,ER,9.5,0.0825086428510271,0.4241800224337381
trained_model_checkpoint_1480.pkl,1480,Adults,ER,9.5,0.0706561804780973,0.4939288075669361
trained_model_checkpoint_1490.pkl,1490,Adults,ER,8.0,0.1157265106882431,0.2615192216666012
trained_model_checkpoint_1500.pkl,1500,Adults,ER,8.0,0.1585000368248461,0.1229761392032518
trained_model_checkpoint_200.pkl,200,Kids_II,ER,1.5,0.1896939222438277,0.0641534787681934
trained_model_checkpoint_210.pkl,210,Kids_II,ER,1.5,0.2260084690305964,0.0268186843972967
trained_model_checkpoint_220.pkl,220,Kids_II,ER,1.5,0.263190328131108,0.0095754378660743
trained_model_checkpoint_230.pkl,230,Kids_II,ER,1.5,0.2444768219642392,0.016370752612559
trained_model_checkpoint_240.pkl,240,Kids_II,ER,0.5,0.2569662810389629,0.0114924980982567
trained_model_checkpoint_250.pkl,250,Kids_II,ER,1.5,0.263190328131108,0.0095754378660743
trained_model_checkpoint_260.pkl,260,Kids_II,ER,1.5,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_270.pkl,270,Kids_II,ER,1.5,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_280.pkl,280,Kids_II,ER,2.5,0.2631629484837989,0.009583215375559
trained_model_checkpoint_290.pkl,290,Kids_II,ER,2.5,0.2631629484837989,0.009583215375559
trained_model_checkpoint_300.pkl,300,Kids_II,ER,3.0,0.2457506784560064,0.0158023603455094
trained_model_checkpoint_310.pkl,310,Kids_II,ER,2.5,0.2819477679979131,0.0053854857951987
trained_model_checkpoint_320.pkl,320,Kids_II,ER,2.5,0.2640276500993288,0.0093402455374875
trained_model_checkpoint_330.pkl,330,Kids_II,ER,3.0,0.2819477679979131,0.0053854857951987
trained_model_checkpoint_340.pkl,340,Kids_II,ER,2.5,0.2837122066165646,0.0050914566768651
trained_model_checkpoint_350.pkl,350,Kids_II,ER,2.5,0.2837122066165646,0.0050914566768651
trained_model_checkpoint_360.pkl,360,Kids_II,ER,2.5,0.2837122066165646,0.0050914566768651
trained_model_checkpoint_370.pkl,370,Kids_II,ER,3.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_380.pkl,380,Kids_II,ER,3.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_390.pkl,390,Kids_II,ER,3.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_400.pkl,400,Kids_II,ER,3.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_410.pkl,410,Kids_II,ER,2.0,0.2874651516012467,0.0045130722995293
trained_model_checkpoint_420.pkl,420,Kids_II,ER,2.0,0.2874651516012467,0.0045130722995293
trained_model_checkpoint_430.pkl,430,Kids_II,ER,2.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_440.pkl,440,Kids_II,ER,1.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_450.pkl,450,Kids_II,ER,2.0,0.256966281038963,0.0114924980982567
trained_model_checkpoint_460.pkl,460,Kids_II,ER,2.0,0.256966281038963,0.0114924980982567
trained_model_checkpoint_470.pkl,470,Kids_II,ER,2.5,0.2710663681321953,0.0075554596265145
trained_model_checkpoint_480.pkl,480,Kids_II,ER,4.5,0.2693122800755502,0.0079695096674879
trained_model_checkpoint_490.pkl,490,Kids_II,ER,4.5,0.2693122800755502,0.0079695096674879
trained_model_checkpoint_500.pkl,500,Kids_II,ER,2.0,0.2647215873704618,0.0091491863278919
trained_model_checkpoint_510.pkl,510,Kids_II,ER,3.5,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_520.pkl,520,Kids_II,ER,2.0,0.2647215873704618,0.0091491863278919
trained_model_checkpoint_530.pkl,530,Kids_II,ER,7.5,0.2846860870706273,0.0049353585941106
trained_model_checkpoint_540.pkl,540,Kids_II,ER,7.0,0.2693122800755502,0.0079695096674879
trained_model_checkpoint_550.pkl,550,Kids_II,ER,7.0,0.2719435407365838,0.0073556129736557
trained_model_checkpoint_560.pkl,560,Kids_II,ER,7.0,0.2693122800755502,0.0079695096674879
trained_model_checkpoint_570.pkl,570,Kids_II,ER,7.0,0.2705669921297505,0.007671359366119
trained_model_checkpoint_580.pkl,580,Kids_II,ER,6.5,0.3006087034910923,0.0029210782272225
trained_model_checkpoint_590.pkl,590,Kids_II,ER,6.5,0.300847227648146,0.0028975719688322
trained_model_checkpoint_600.pkl,600,Kids_II,ER,6.5,0.300847227648146,0.0028975719688322
trained_model_checkpoint_610.pkl,610,Kids_II,ER,6.5,0.3006087034910923,0.0029210782272225
trained_model_checkpoint_620.pkl,620,Kids_II,ER,7.0,0.302352017716773,0.0027531529010564
trained_model_checkpoint_630.pkl,630,Kids_II,ER,7.0,0.2846860870706273,0.0049353585941106
trained_model_checkpoint_640.pkl,640,Kids_II,ER,4.0,0.3014759544080211,0.002836423618732
trained_model_checkpoint_650.pkl,650,Kids_II,ER,7.0,0.3197069954835193,0.0014972632691676
trained_model_checkpoint_660.pkl,660,Kids_II,ER,4.5,0.3037824169083143,0.0026219052948894
trained_model_checkpoint_670.pkl,670,Kids_II,ER,4.5,0.3037824169083143,0.0026219052948894
trained_model_checkpoint_680.pkl,680,Kids_II,ER,4.5,0.3037824169083143,0.0026219052948894
trained_model_checkpoint_690.pkl,690,Kids_II,ER,7.0,0.2818800905591901,0.0053970581014655
trained_model_checkpoint_700.pkl,700,Kids_II,ER,7.0,0.3005039644020548,0.0029314541275931
trained_model_checkpoint_710.pkl,710,Kids_II,ER,7.0,0.3010174176183076,0.0028809039504491
trained_model_checkpoint_720.pkl,720,Kids_II,ER,2.5,0.2862163318919897,0.0046986773344545
trained_model_checkpoint_730.pkl,730,Kids_II,ER,7.0,0.2819477679979131,0.0053854857951987
trained_model_checkpoint_740.pkl,740,Kids_II,ER,2.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_750.pkl,750,Kids_II,ER,2.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_760.pkl,760,Kids_II,ER,2.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_770.pkl,770,Kids_II,ER,2.5,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_780.pkl,780,Kids_II,ER,8.5,0.2930407756913872,0.0037616872267505
trained_model_checkpoint_790.pkl,790,Kids_II,ER,9.0,0.2652578303519098,0.0090039040837614
trained_model_checkpoint_800.pkl,800,Kids_II,ER,7.0,0.341132526718863,0.0006707932938632
trained_model_checkpoint_810.pkl,810,Kids_II,ER,9.0,0.2837122066165646,0.0050914566768651
trained_model_checkpoint_820.pkl,820,Kids_II,ER,5.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_830.pkl,830,Kids_II,ER,8.0,0.2821793002184657,0.0053460621434164
trained_model_checkpoint_840.pkl,840,Kids_II,ER,10.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_850.pkl,850,Kids_II,ER,5.0,0.2821793002184656,0.0053460621434165
trained_model_checkpoint_860.pkl,860,Kids_II,ER,3.5,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_870.pkl,870,Kids_II,ER,3.5,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_880.pkl,880,Kids_II,ER,3.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_890.pkl,890,Kids_II,ER,3.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_900.pkl,900,Kids_II,ER,1.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_910.pkl,910,Kids_II,ER,1.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_920.pkl,920,Kids_II,ER,1.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_930.pkl,930,Kids_II,ER,1.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_940.pkl,940,Kids_II,ER,10.0,0.2337113224621393,0.021921041436281
trained_model_checkpoint_950.pkl,950,Kids_II,ER,9.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_960.pkl,960,Kids_II,ER,10.0,0.2337113224621393,0.021921041436281
trained_model_checkpoint_970.pkl,970,Kids_II,ER,10.0,0.2353763723193175,0.0209694917995893
trained_model_checkpoint_980.pkl,980,Kids_II,ER,7.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_990.pkl,990,Kids_II,ER,9.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1000.pkl,1000,Kids_II,ER,7.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1010.pkl,1010,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1020.pkl,1020,Kids_II,ER,8.5,0.2862163318919897,0.0046986773344545
trained_model_checkpoint_1030.pkl,1030,Kids_II,ER,8.5,0.3789018245642189,0.0001407771632328
trained_model_checkpoint_1040.pkl,1040,Kids_II,ER,9.0,0.3672409638648164,0.0002327267120463
trained_model_checkpoint_1050.pkl,1050,Kids_II,ER,9.0,0.3839442109942629,0.000112604064329
trained_model_checkpoint_1060.pkl,1060,Kids_II,ER,8.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1070.pkl,1070,Kids_II,ER,8.5,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1080.pkl,1080,Kids_II,ER,8.5,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1090.pkl,1090,Kids_II,ER,4.0,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1100.pkl,1100,Kids_II,ER,4.0,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1110.pkl,1110,Kids_II,ER,4.0,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1120.pkl,1120,Kids_II,ER,4.0,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1130.pkl,1130,Kids_II,ER,10.0,0.2402413753156055,0.0183894919906075
trained_model_checkpoint_1140.pkl,1140,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1150.pkl,1150,Kids_II,ER,10.0,0.3010226266175492,0.0028803951538541
trained_model_checkpoint_1160.pkl,1160,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1170.pkl,1170,Kids_II,ER,10.0,0.3010226266175492,0.0028803951538541
trained_model_checkpoint_1180.pkl,1180,Kids_II,ER,10.0,0.2862163318919897,0.0046986773344545
trained_model_checkpoint_1190.pkl,1190,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1200.pkl,1200,Kids_II,ER,5.0,0.2309768771280639,0.0235639274130823
trained_model_checkpoint_1210.pkl,1210,Kids_II,ER,9.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1220.pkl,1220,Kids_II,ER,9.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1230.pkl,1230,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1240.pkl,1240,Kids_II,ER,9.5,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1250.pkl,1250,Kids_II,ER,10.0,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1260.pkl,1260,Kids_II,ER,8.0,0.2288281256698102,0.0249276376002932
trained_model_checkpoint_1270.pkl,1270,Kids_II,ER,4.5,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_1280.pkl,1280,Kids_II,ER,7.5,0.3259548447124503,0.0011917477607147
trained_model_checkpoint_1290.pkl,1290,Kids_II,ER,7.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1300.pkl,1300,Kids_II,ER,4.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1310.pkl,1310,Kids_II,ER,4.5,0.3937229700484536,7.22681523602248e-05
trained_model_checkpoint_1320.pkl,1320,Kids_II,ER,4.5,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1330.pkl,1330,Kids_II,ER,5.0,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_1340.pkl,1340,Kids_II,ER,8.0,0.2180696821263672,0.0328094172261977
trained_model_checkpoint_1350.pkl,1350,Kids_II,ER,5.0,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_1360.pkl,1360,Kids_II,ER,6.0,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1370.pkl,1370,Kids_II,ER,6.5,0.2862163318919897,0.0046986773344545
trained_model_checkpoint_1380.pkl,1380,Kids_II,ER,6.5,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_1390.pkl,1390,Kids_II,ER,7.0,0.3259548447124503,0.0011917477607147
trained_model_checkpoint_1400.pkl,1400,Kids_II,ER,7.0,0.2401143723926088,0.0184531971934129
trained_model_checkpoint_1410.pkl,1410,Kids_II,ER,6.5,0.2730078648606817,0.0071194033600419
trained_model_checkpoint_1420.pkl,1420,Kids_II,ER,6.5,0.1861986314760338,0.0693108994329107
trained_model_checkpoint_1430.pkl,1430,Kids_II,ER,6.5,0.2002208960314661,0.0504755195862166
trained_model_checkpoint_1440.pkl,1440,Kids_II,ER,6.5,0.3676714093613052,0.0002285246998828
trained_model_checkpoint_1450.pkl,1450,Kids_II,ER,6.5,0.2002208960314661,0.0504755195862166
trained_model_checkpoint_1460.pkl,1460,Kids_II,ER,6.5,0.2002208960314661,0.0504755195862166
trained_model_checkpoint_1470.pkl,1470,Kids_II,ER,8.0,0.1641252960076909,0.110068916041172
trained_model_checkpoint_1480.pkl,1480,Kids_II,ER,9.5,0.1641252960076909,0.110068916041172
trained_model_checkpoint_1490.pkl,1490,Kids_II,ER,9.5,0.1766402500524786,0.0851405879901942
trained_model_checkpoint_1500.pkl,1500,Kids_II,ER,8.0,0.1940124128932279,0.0582165894274252
trained_model_checkpoint_200.pkl,200,Adults,RT,3.0,0.7653411179072824,1.0932187076369734e-19
trained_model_checkpoint_210.pkl,210,Adults,RT,3.0,0.7428042268058221,4.579613772917227e-18
trained_model_checkpoint_220.pkl,220,Adults,RT,2.5,0.7171587293989277,2.056047851217734e-16
trained_model_checkpoint_230.pkl,230,Adults,RT,2.5,0.7215233989028734,1.1088559277859288e-16
trained_model_checkpoint_240.pkl,240,Adults,RT,2.5,0.7209872699939819,1.1969811582619032e-16
trained_model_checkpoint_250.pkl,250,Adults,RT,2.5,0.7209872699939819,1.1969811582619032e-16
trained_model_checkpoint_260.pkl,260,Adults,RT,1.5,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_270.pkl,270,Adults,RT,1.5,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_280.pkl,280,Adults,RT,2.5,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_290.pkl,290,Adults,RT,2.5,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_300.pkl,300,Adults,RT,2.5,0.6820278558154996,2.00358438831847e-14
trained_model_checkpoint_310.pkl,310,Adults,RT,2.5,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_320.pkl,320,Adults,RT,3.0,0.6909427274375182,6.66572517920808e-15
trained_model_checkpoint_330.pkl,330,Adults,RT,3.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_340.pkl,340,Adults,RT,3.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_350.pkl,350,Adults,RT,3.5,0.7178372080934048,1.8693008908711527e-16
trained_model_checkpoint_360.pkl,360,Adults,RT,3.0,0.7061758453727474,9.249146094153523e-16
